# x_m,y_m
353.630723,-70.324000
354.457818,-70.867957
355.277415,-71.430178
356.097197,-71.992387
356.917166,-72.554574
357.737327,-73.116734
358.557685,-73.678858
359.388647,-74.238808
360.219869,-74.798740
361.051355,-75.358644
361.883109,-75.918512
362.715135,-76.478338
363.555321,-77.030670
364.395313,-77.582656
365.235116,-78.134287
366.074737,-78.685556
366.914185,-79.236457
367.739504,-79.798572
368.564223,-80.359931
369.388362,-80.920523
370.211939,-81.480334
371.034974,-82.039353
371.825143,-82.631422
372.614652,-83.222484
373.403531,-83.812527
374.191808,-84.401538
374.979513,-84.989505
375.728991,-85.620225
376.477963,-86.249905
377.226458,-86.878537
377.974505,-87.506111
378.722135,-88.132620
379.433290,-88.799647
380.144095,-89.465634
380.854578,-90.130574
381.564768,-90.794463
382.274695,-91.457296
382.950039,-92.158102
383.625182,-92.857888
384.300152,-93.556650
384.974975,-94.254389
385.649680,-94.951101
386.291653,-95.683251
386.933565,-96.414418
387.575441,-97.144603
388.217306,-97.873806
388.859187,-98.602029
389.470125,-99.363127
390.081130,-100.123292
390.692224,-100.882527
391.303432,-101.640833
391.914778,-102.398215
392.496673,-103.185669
393.078750,-103.972243
393.661031,-104.757940
394.243537,-105.542766
394.826292,-106.326724
395.380385,-107.137477
395.934764,-107.947406
396.489450,-108.756515
397.044463,-109.564809
397.599824,-110.372295
398.127131,-111.203176
398.654820,-112.033290
399.182910,-112.862642
399.711419,-113.691238
400.240366,-114.519084
400.741853,-115.366907
401.243807,-116.214018
401.746248,-117.060425
402.249193,-117.906134
402.752659,-118.751152
403.229200,-119.612631
403.706290,-120.473452
404.183944,-121.333622
404.662181,-122.193151
405.141016,-123.052044
405.593164,-123.923605
406.045937,-124.794551
406.499351,-125.664890
406.953424,-126.534630
407.408171,-127.403780
407.836547,-128.284087
408.265625,-129.163819
408.695419,-130.042987
409.125947,-130.921600
409.557224,-131.799668
409.962531,-132.688547
410.368614,-133.576899
410.775486,-134.464733
411.183165,-135.352061
411.591664,-136.238895
411.974591,-137.136202
412.358363,-138.033033
412.742996,-138.929399
413.128504,-139.825314
413.514903,-140.720787
413.876119,-141.626400
414.238249,-142.531592
414.601307,-143.436378
414.965307,-144.340769
415.330263,-145.244778
415.670247,-146.158655
416.010849,-147.072299
416.352068,-147.985723
416.693904,-148.898939
417.036355,-149.811957
417.353971,-150.734564
417.672195,-151.656992
417.991025,-152.579252
418.310459,-153.501356
418.630495,-154.423316
418.926000,-155.354510
419.222099,-156.285577
419.518788,-157.216525
419.816066,-158.147366
420.113930,-159.078111
420.387560,-160.017734
420.661767,-160.957275
420.936546,-161.896744
421.211896,-162.836153
421.487812,-163.775509
421.739789,-164.723378
421.992322,-165.671210
422.245407,-166.619013
422.499041,-167.566796
422.753220,-168.514570
422.983789,-169.470653
423.214889,-170.426738
423.446515,-171.382833
423.678665,-172.338947
423.911334,-173.295088
424.121415,-174.261607
424.331974,-175.228146
424.543006,-176.194712
424.754508,-177.161311
424.966475,-178.127950
425.160286,-179.105294
425.354511,-180.082646
425.549149,-181.060012
425.744193,-182.037394
425.939639,-183.014797
426.123851,-184.000466
426.308430,-184.986113
426.493372,-185.971740
426.678672,-186.957348
426.864326,-187.942940
427.045786,-188.934279
427.227578,-189.925548
427.409697,-190.916747
427.592139,-191.907876
427.774899,-192.898937
427.960556,-193.893221
428.146522,-194.887373
428.332790,-195.881391
428.519355,-196.875275
428.706214,-197.869023
428.903104,-198.863468
429.100286,-199.857704
429.297756,-200.851729
429.495506,-201.845541
429.693532,-202.839139
429.908759,-203.830889
430.124271,-204.822342
430.340058,-205.813496
430.556114,-206.804346
430.772431,-207.794889
431.013149,-208.781010
431.254143,-209.766735
431.495403,-210.752059
431.736921,-211.736978
431.978687,-212.721487
432.252066,-213.698944
432.525711,-214.675897
432.799609,-215.652338
433.073749,-216.628263
433.348120,-217.603665
433.661309,-218.569310
433.974747,-219.534334
434.288416,-220.498730
434.602303,-221.462491
434.916391,-222.425609
435.276279,-223.375634
435.636375,-224.324938
435.996661,-225.273512
436.357118,-226.221348
436.717727,-227.168440
437.128487,-228.096301
437.539360,-229.023475
437.950328,-229.949957
438.361375,-230.875743
438.772484,-231.800830
439.229786,-232.705546
439.687114,-233.609678
440.144453,-234.513223
440.601790,-235.416180
441.059112,-236.318550
441.555366,-237.202174
442.051588,-238.085317
442.547769,-238.967980
443.043897,-239.850164
443.539963,-240.731870
444.067752,-241.596453
